148.0, 151.0
152.52, 154.56
127.1, 130.0
148.0, 149.0
149.0, 152.08
4.1, 5.0
8.0, 13.9
13.9, 16.2
20.2, 23.02
53.18, 57.04
85.08, 86.06
159.04, 161.02
