0.630000, 1.100000
1.730000, 2.290000
2.690000, 6.350000
7.050000, 11.800000
13.450000, 14.420000
15.140000, 22.390000
25.110000, 28.570000
29.190000, 30.040000
31.190000, 32.060000
36.630000, 41.130000
41.850000, 43.060000
43.240000, 43.460000
44.430000, 46.090000
46.740000, 48.740000
48.920000, 48.960000
49.050000, 50.010000
50.540000, 52.840000
53.070000, 53.240000
53.320000, 53.980000
54.040000, 54.230000
55.090000, 57.630000
57.760000, 61.350000
61.410000, 61.710000
63.050000, 63.460000
