39.98, 41.2
59.06, 61.98
67.14, 71.0
77.0, 78.0
78.0, 81.2
108.16, 111.18
27.0, 30.16
33.02, 34.0
56.1, 57.98
117.02, 118.0
150.76, 153.14
161.36, 164.12
6.78, 9.0
45.06, 48.16
50.1, 51.16
115.08, 117.08
123.16, 124.16
154.18, 156.02
172.16, 174.08
